restaurant_id,name,city,locality,restaurant_type,cuisine,rating,votes,price_range,avg_cost_for_two,online_delivery,table_booking,opening_year,is_active
2685,Kaur's House,Bangalore,Marathahalli,Sweet Shop,Desserts,4.4,56,2,404,1,0,2016,1
2686,Kade's Express,Mumbai,Powai,Bar,Beverages,2.0,269,2,427,1,0,2017,1
2687,Bhasin's House,Mumbai,Powai,Dhaba,Burger,2.7,603,3,876,1,0,2016,1
2688,Suri's Kitchen,Hyderabad,Banjara Hills,Casual Dining,Rajasthani,3.8,95,3,583,0,1,2017,1
2689,Dalal's Bistro,Pune,Kothrud,Casual Dining,Chinese,4.3,10,1,125,1,1,2019,1
2690,Bhandari's Dhaba,Delhi,Dwarka,Dhaba,North Indian,3.7,290,3,722,1,1,2013,1
2691,Goel's Garden,Bangalore,Koramangala,Bakery,Italian,4.0,71,1,119,1,0,2022,0
2692,Devan's House,Bangalore,Marathahalli,Fine Dining,Burger,3.5,1502,1,172,1,0,2012,0
2693,Shetty's Corner,Delhi,Lajpat Nagar,Fine Dining,Seafood,4.4,54,2,377,1,1,2013,1
2694,Magar's Bistro,Bangalore,Koramangala,Bakery,Burger,4.7,460,4,2771,1,0,2019,1
2695,Raja's Palace,Pune,Aundh,Sweet Shop,Punjabi,4.1,326,1,198,0,0,2018,1
2696,Ghose's House,Delhi,Connaught Place,Bar,Biryani,3.0,1419,4,2381,1,1,2014,1
2697,Srivastava's Corner,Delhi,Janakpuri,Dhaba,Beverages,4.5,214,3,806,1,0,2011,1
2698,Sekhon's Kitchen,Hyderabad,Madhapur,Food Court,Punjabi,4.0,129,1,225,1,1,2021,1
2699,Khatri's Kitchen,Mumbai,Bandra,Cloud Kitchen,Mughlai,3.4,330,1,209,1,0,2016,1
2700,Oommen's Dhaba,Bangalore,Jayanagar,Quick Bites,North Indian,3.2,186,4,2797,1,1,2015,1
2701,Bains's Bistro,Bangalore,BTM Layout,Cloud Kitchen,Seafood,3.9,264,1,240,1,0,2019,1
2702,Nayak's Express,Bangalore,Indiranagar,Quick Bites,Bengali,4.5,271,2,453,1,0,2014,1
2703,Patla's Dhaba,Delhi,Lajpat Nagar,Bakery,Biryani,4.3,8,4,1403,1,0,2023,1
2704,Mitter's Bistro,Chennai,Adyar,Cafe,Rolls & Wraps,4.1,166,1,109,1,1,2022,1
2705,Hari's Express,Mumbai,Malad,Bakery,Healthy Food,4.1,67,3,781,1,1,2012,1
2706,Patel's Cafe,Mumbai,Worli,Dhaba,Biryani,4.6,216,1,168,1,0,2023,1
2707,Sachdev's Bistro,Chennai,Nungambakkam,Food Court,Mughlai,3.3,63,2,297,1,1,2019,1
2708,Edwin's Express,Delhi,Hauz Khas,Fine Dining,Burger,4.4,130,3,540,1,0,2022,0
2709,Parekh's House,Chennai,T Nagar,Bakery,South Indian,3.8,110,3,980,1,0,2021,1
2710,Bali's Palace,Pune,Aundh,Dhaba,Pizza,4.5,305,1,226,1,0,2015,0
2711,Gola's Garden,Chennai,Velachery,Food Court,Cafe,3.0,34,1,122,0,0,2021,1
2712,Kannan's Dhaba,Pune,Hinjewadi,Food Court,Beverages,3.8,56,1,183,1,1,2018,1
2713,Arya's House,Bangalore,BTM Layout,Dhaba,Burger,2.3,48,3,540,1,1,2014,1
2714,Chopra's Express,Chennai,Anna Nagar,Quick Bites,Street Food,3.6,81,3,855,1,0,2016,1
2715,Pingle's Junction,Mumbai,Colaba,Dhaba,Fast Food,4.3,5,3,643,1,1,2013,1
2716,Mander's Palace,Chennai,Anna Nagar,Dhaba,North Indian,3.3,489,2,307,1,1,2010,1
2717,Iyer's Palace,Bangalore,Indiranagar,Casual Dining,Chinese,3.3,24,2,482,1,1,2021,1
2718,Malhotra's House,Bangalore,Marathahalli,Sweet Shop,Seafood,3.3,289,2,421,1,0,2023,0
2719,Prasad's Dhaba,Chennai,Velachery,Cloud Kitchen,Continental,3.6,50,2,291,1,1,2013,1
2720,Vasa's Express,Mumbai,Malad,Casual Dining,Rolls & Wraps,4.1,260,3,586,1,0,2021,1
2721,Reddy's Junction,Bangalore,Yelahanka,Sweet Shop,Fast Food,2.9,171,1,124,1,1,2016,1
2722,Kunda's Corner,Hyderabad,Dilsukhnagar,Bar,Fast Food,2.9,858,4,2639,1,0,2013,1
2723,Karnik's House,Delhi,Dwarka,Cloud Kitchen,South Indian,4.7,96,2,254,1,1,2019,1
2724,Borde's Junction,Bangalore,Marathahalli,Dhaba,North Indian,4.5,47,4,2605,1,0,2013,1
2725,Balasubramanian's Bistro,Mumbai,Andheri,Cafe,North Indian,3.7,61,3,748,1,1,2014,1
2726,Ray's Palace,Ahmedabad,SG Highway,Food Court,Italian,3.8,163,2,429,1,0,2015,1
2727,Chada's House,Delhi,Janakpuri,Bar,Burger,3.8,129,2,334,1,0,2013,1
2728,Tella's Cafe,Chennai,Anna Nagar,Bakery,Pizza,3.9,975,2,295,1,0,2017,1
2729,Kala's Garden,Bangalore,BTM Layout,Dhaba,Italian,2.4,2647,3,929,1,0,2020,1
2730,Kata's Dhaba,Mumbai,Malad,Food Court,Pizza,3.6,132,3,510,1,0,2018,1
2731,Konda's Corner,Delhi,Lajpat Nagar,Bar,Mughlai,4.7,368,3,909,1,0,2019,1
2732,Jayaraman's Palace,Kolkata,New Town,Food Court,Fast Food,4.2,961,2,405,0,0,2017,1
2733,Suri's Dhaba,Mumbai,Andheri,Sweet Shop,Rajasthani,3.7,589,2,486,1,1,2021,1
2734,Ramanathan's House,Mumbai,Colaba,Bar,Rajasthani,2.9,277,4,2456,0,0,2012,1
2735,Padmanabhan's Corner,Bangalore,Koramangala,Bar,Healthy Food,4.2,828,1,198,1,1,2022,1
2736,Rai's Kitchen,Bangalore,Jayanagar,Bar,Rajasthani,4.3,201,3,583,1,0,2018,1
2737,Savant's Dhaba,Delhi,Karol Bagh,Casual Dining,South Indian,3.6,90,4,1118,1,1,2016,1
2738,Bose's Express,Bangalore,Yelahanka,Quick Bites,South Indian,3.6,21,3,952,1,0,2013,1
2739,Pillai's Kitchen,Chennai,Nungambakkam,Bakery,Chinese,5.0,663,1,243,1,0,2013,1
2740,Iyer's Garden,Kolkata,Behala,Casual Dining,Rolls & Wraps,4.0,503,1,214,1,1,2018,1
2741,Lal's Dhaba,Bangalore,Marathahalli,Casual Dining,Continental,4.3,33,4,1576,1,1,2021,1
2742,Sani's Cafe,Hyderabad,Jubilee Hills,Cloud Kitchen,Pizza,4.2,996,3,551,0,0,2022,1
2743,Kala's Cafe,Pune,Hinjewadi,Cafe,Italian,3.3,14,3,871,1,0,2013,1
2744,Kalita's Bistro,Mumbai,Juhu,Bar,Cafe,3.0,128,3,568,1,1,2012,1
2745,Pradhan's Express,Chennai,Porur,Dhaba,North Indian,2.9,114,1,202,1,0,2017,1
2746,Mand's Junction,Mumbai,Bandra,Food Court,Desserts,3.3,148,2,486,1,1,2023,1
2747,Mani's Express,Chennai,Velachery,Food Court,Desserts,3.4,140,2,415,1,0,2014,1
2748,Kapur's Bistro,Bangalore,HSR Layout,Food Court,Desserts,4.2,35,4,2435,1,1,2010,1
2749,Panchal's Kitchen,Mumbai,Malad,Fine Dining,Continental,4.0,41,3,655,1,0,2013,1
2750,Bandi's Express,Delhi,Hauz Khas,Casual Dining,Chinese,3.8,131,2,442,1,1,2020,1
2751,Arya's Cafe,Delhi,Lajpat Nagar,Cafe,Continental,4.0,195,3,666,1,0,2019,1
2752,Munshi's Dhaba,Bangalore,Indiranagar,Cloud Kitchen,Seafood,4.7,142,1,184,1,1,2018,1
2753,Upadhyay's House,Pune,Viman Nagar,Quick Bites,Seafood,3.4,598,3,519,1,0,2016,1
2754,Sahota's Dhaba,Delhi,Karol Bagh,Quick Bites,Chinese,4.0,559,1,194,1,0,2018,1
2755,Maharaj's House,Chennai,Velachery,Dhaba,Italian,3.7,20,4,1160,0,0,2015,1
2756,Arya's Palace,Delhi,Janakpuri,Casual Dining,Seafood,5.0,60,3,678,1,1,2017,1
2757,Gupta's House,Delhi,Rohini,Food Court,Rolls & Wraps,3.0,435,2,250,1,0,2016,1
2758,Karpe's Express,Ahmedabad,Bodakdev,Fine Dining,South Indian,3.1,82,3,507,1,1,2016,1
2759,Dutta's Corner,Ahmedabad,Satellite,Quick Bites,Cafe,3.9,119,3,864,1,0,2019,1
2760,Bhatti's Kitchen,Delhi,Karol Bagh,Food Court,Pizza,3.5,1610,2,327,1,0,2012,0
2761,Balay's Kitchen,Pune,Baner,Food Court,South Indian,3.7,38,4,1510,1,1,2023,1
2762,Narasimhan's Palace,Delhi,Karol Bagh,Cloud Kitchen,Continental,4.5,50,2,424,1,0,2014,1
2763,Shankar's Cafe,Bangalore,BTM Layout,Bakery,Beverages,3.7,38,1,155,1,1,2018,1
2764,Gade's Palace,Mumbai,Bandra,Fine Dining,Cafe,3.9,157,4,1710,1,0,2020,1
2765,Mishra's Cafe,Pune,Baner,Cloud Kitchen,Beverages,3.8,185,1,114,1,0,2018,1
2766,Madan's Kitchen,Delhi,Karol Bagh,Cloud Kitchen,Beverages,4.4,426,1,131,1,0,2021,1
2767,Bhatt's Corner,Bangalore,HSR Layout,Cafe,Chinese,3.1,53,1,196,1,0,2018,1
2768,Joshi's Junction,Chennai,Anna Nagar,Cloud Kitchen,Fast Food,4.4,45,2,370,1,1,2013,1
2769,Sethi's Express,Bangalore,HSR Layout,Bar,Healthy Food,4.1,522,4,2703,1,0,2016,1
2770,Behl's Palace,Pune,Hinjewadi,Cafe,Mughlai,2.7,80,4,2146,1,0,2016,1
2771,Dar's Junction,Delhi,Connaught Place,Quick Bites,Street Food,4.4,119,2,313,1,1,2019,1
2772,Rattan's Garden,Mumbai,Bandra,Casual Dining,Beverages,3.5,516,2,305,0,0,2020,1
2773,Ahluwalia's Garden,Bangalore,Jayanagar,Bar,Punjabi,4.6,53,4,2731,1,0,2013,1
2774,Patla's House,Bangalore,HSR Layout,Casual Dining,Continental,5.0,10,1,189,1,1,2017,1
2775,Raman's Cafe,Kolkata,Park Street,Food Court,Pizza,2.7,75,3,751,1,0,2020,1
2776,Narula's Junction,Kolkata,Dum Dum,Casual Dining,Healthy Food,3.6,96,4,2514,0,0,2020,1
2777,Sawhney's House,Pune,Hinjewadi,Quick Bites,Bengali,3.4,49,4,1918,1,0,2023,1
2778,Nadkarni's Cafe,Chennai,Nungambakkam,Food Court,Biryani,3.6,61,3,814,1,0,2014,1
2779,Pradhan's Kitchen,Bangalore,BTM Layout,Cafe,Rolls & Wraps,4.3,155,3,922,0,1,2018,1
2780,Maharaj's Kitchen,Chennai,Mylapore,Cloud Kitchen,North Indian,3.6,133,3,673,0,0,2021,1
2781,Sanghvi's House,Mumbai,Worli,Food Court,Pizza,4.6,71,4,2303,1,1,2022,1
2782,Kala's Cafe,Bangalore,Marathahalli,Cafe,Rolls & Wraps,2.9,34,2,368,1,1,2010,1
2783,Patla's Kitchen,Kolkata,Behala,Cloud Kitchen,Seafood,3.6,305,3,623,1,0,2012,0
2784,Krishnan's Bistro,Bangalore,Whitefield,Sweet Shop,Seafood,4.4,1759,2,312,1,0,2013,1
2785,Yohannan's Dhaba,Hyderabad,Dilsukhnagar,Dhaba,Beverages,4.3,39,1,204,1,0,2020,1
2786,Buch's Garden,Delhi,Connaught Place,Bakery,Continental,3.7,5,1,182,1,0,2011,1
2787,Mishra's Corner,Bangalore,Marathahalli,Sweet Shop,North Indian,3.6,59,3,518,1,1,2022,1
2788,Apte's Express,Hyderabad,HITEC City,Cloud Kitchen,Fast Food,2.2,3502,1,200,1,0,2022,1
2789,Bhalla's Cafe,Chennai,Mylapore,Quick Bites,Italian,3.5,6,3,927,1,0,2016,1
2790,Chaudhry's Garden,Mumbai,Worli,Casual Dining,Bengali,3.6,1765,3,944,1,1,2017,1
2791,Kapur's Kitchen,Bangalore,BTM Layout,Food Court,Beverages,5.0,161,1,139,1,1,2020,1
2792,Singhal's Dhaba,Bangalore,Indiranagar,Dhaba,Mughlai,3.9,932,4,2529,1,0,2023,1
2793,Misra's Corner,Mumbai,Andheri,Sweet Shop,South Indian,3.7,296,2,273,1,0,2015,1
2794,Bhavsar's Bistro,Delhi,Janakpuri,Bakery,South Indian,4.4,29,2,356,0,0,2012,1
2795,Borah's Junction,Bangalore,Marathahalli,Bar,North Indian,4.9,39,2,469,1,0,2012,0
2796,Sinha's Kitchen,Hyderabad,Gachibowli,Cloud Kitchen,Bengali,3.4,172,2,342,1,0,2018,1
2797,Pillay's House,Hyderabad,Kukatpally,Cafe,Punjabi,4.5,409,3,510,1,1,2018,1
2798,Dada's Dhaba,Kolkata,Salt Lake,Bakery,Fast Food,3.8,227,3,768,0,0,2022,1
2799,Viswanathan's Junction,Delhi,Karol Bagh,Quick Bites,Desserts,4.6,150,1,150,1,1,2015,1
2800,Murty's Express,Mumbai,Dadar,Bar,Healthy Food,3.2,60,4,2753,1,0,2014,1
2801,Mammen's Garden,Hyderabad,HITEC City,Casual Dining,Seafood,4.4,43,2,257,0,0,2017,1
2802,Prabhu's Garden,Mumbai,Bandra,Bakery,Chinese,2.7,94,2,333,0,0,2011,1
2803,Acharya's Corner,Bangalore,Whitefield,Cafe,Bengali,3.7,539,3,679,1,1,2019,1
2804,Ray's Palace,Pune,Hinjewadi,Quick Bites,Burger,2.8,249,3,610,1,1,2011,1
2805,Aurora's Dhaba,Ahmedabad,Navrangpura,Dhaba,Continental,4.6,43,4,2723,1,0,2018,1
2806,Shenoy's Cafe,Chennai,T Nagar,Dhaba,Burger,3.9,5,2,254,0,1,2019,1
2807,Madan's Cafe,Mumbai,Bandra,Food Court,Mughlai,4.4,489,3,553,1,0,2022,1
2808,Lala's House,Hyderabad,Dilsukhnagar,Sweet Shop,Mughlai,3.8,20,1,124,1,0,2020,1
2809,Bhatnagar's Junction,Bangalore,Indiranagar,Fine Dining,Chinese,4.3,102,2,322,1,1,2022,1
2810,Purohit's Garden,Bangalore,BTM Layout,Cafe,Seafood,1.9,476,3,967,0,0,2023,1
2811,Tata's Dhaba,Hyderabad,HITEC City,Bakery,Cafe,4.6,1106,2,449,0,0,2015,1
2812,Mitra's Bistro,Bangalore,Marathahalli,Bar,Burger,2.9,8,2,310,1,0,2013,1
2813,Arya's Junction,Hyderabad,Gachibowli,Bakery,Rolls & Wraps,3.5,322,3,840,0,0,2020,1
2814,Verma's Express,Delhi,Saket,Cloud Kitchen,Chinese,3.1,13,2,474,1,1,2012,1
2815,Dutt's Garden,Delhi,Dwarka,Quick Bites,Desserts,4.3,88,4,1828,0,1,2011,1
2816,Dutt's Cafe,Bangalore,Jayanagar,Dhaba,Mughlai,4.2,151,3,552,1,1,2018,1
2817,Natt's Express,Delhi,Rohini,Dhaba,Healthy Food,3.7,134,4,1665,0,1,2022,1
2818,Uppal's Express,Bangalore,Indiranagar,Food Court,Biryani,3.5,74,2,401,1,0,2017,1
2819,Wadhwa's Kitchen,Hyderabad,Banjara Hills,Sweet Shop,South Indian,3.0,306,4,2767,1,1,2023,1
2820,Narayan's Bistro,Delhi,Lajpat Nagar,Food Court,Italian,4.7,70,3,752,1,0,2020,1
2821,Krishnan's Cafe,Kolkata,Salt Lake,Quick Bites,Chinese,5.0,261,4,2778,0,0,2019,1
2822,Gill's Palace,Pune,Kharadi,Food Court,Street Food,4.0,396,2,265,1,1,2022,1
2823,Vaidya's Express,Delhi,Karol Bagh,Fine Dining,Street Food,4.5,75,3,632,1,0,2015,1
2824,Prabhu's Dhaba,Hyderabad,Gachibowli,Sweet Shop,Chinese,4.2,713,1,187,1,0,2010,1
2825,Bhalla's Junction,Pune,Kothrud,Sweet Shop,Street Food,3.5,149,2,316,0,1,2016,1
2826,Konda's Corner,Mumbai,Andheri,Food Court,Healthy Food,3.3,70,3,742,1,0,2015,1
2827,Bedi's Corner,Chennai,Anna Nagar,Quick Bites,Healthy Food,3.6,38,4,2499,1,0,2015,1
2828,Tiwari's Garden,Mumbai,Bandra,Casual Dining,Pizza,3.8,243,4,1197,1,0,2018,0
2829,Prasad's House,Bangalore,HSR Layout,Bakery,Street Food,4.1,44,3,571,1,0,2017,1
2830,Trivedi's Bistro,Ahmedabad,Bodakdev,Cafe,North Indian,3.4,531,4,1492,1,1,2014,1
2831,Bhardwaj's Garden,Pune,Viman Nagar,Bar,Beverages,3.4,510,3,566,1,0,2019,1
2832,Khanna's Express,Hyderabad,Madhapur,Food Court,Continental,3.3,261,4,1154,1,0,2020,1
2833,Rana's Kitchen,Bangalore,Indiranagar,Bakery,Punjabi,4.3,2,3,823,1,0,2020,1
2834,Handa's House,Bangalore,BTM Layout,Cloud Kitchen,Biryani,4.4,1049,4,2739,1,1,2021,1
2835,Kulkarni's Palace,Hyderabad,Dilsukhnagar,Fine Dining,Bengali,3.6,249,2,421,1,1,2019,1
2836,Borra's Junction,Pune,Koregaon Park,Sweet Shop,Desserts,3.2,256,3,922,1,0,2021,1
2837,Sharma's Cafe,Chennai,OMR,Food Court,Burger,5.0,5,1,170,1,0,2014,1
2838,Kale's Garden,Kolkata,Howrah,Bar,Continental,3.4,490,3,534,1,0,2011,1
2839,Murthy's Corner,Mumbai,Dadar,Dhaba,Fast Food,4.7,18,3,539,1,1,2018,1
2840,Issac's Bistro,Bangalore,Indiranagar,Quick Bites,Chinese,3.4,62,2,370,1,0,2013,1
2841,Nanda's Bistro,Bangalore,Jayanagar,Casual Dining,Chinese,3.3,124,3,695,1,0,2012,1
2842,Jain's Palace,Hyderabad,Banjara Hills,Dhaba,Street Food,2.8,101,1,144,1,0,2022,1
2843,Dewan's Palace,Bangalore,Jayanagar,Bar,Punjabi,3.1,133,2,492,1,1,2015,1
2844,Loke's Garden,Mumbai,Colaba,Casual Dining,North Indian,3.3,115,2,352,1,1,2016,1
2845,Rajagopalan's Dhaba,Pune,Hadapsar,Fine Dining,Rolls & Wraps,3.1,619,3,731,1,0,2013,1
2846,De's Cafe,Delhi,Dwarka,Cafe,South Indian,3.6,151,3,700,1,1,2014,1
2847,Morar's Dhaba,Hyderabad,HITEC City,Sweet Shop,Healthy Food,3.7,150,1,113,1,0,2018,1
2848,Solanki's Cafe,Chennai,Mylapore,Bakery,Healthy Food,3.8,496,1,157,0,1,2015,1
2849,Ramesh's Junction,Bangalore,Indiranagar,Casual Dining,South Indian,3.6,50,4,1743,1,1,2014,1
2850,Goda's Garden,Ahmedabad,Prahlad Nagar,Bakery,Continental,3.8,59,3,708,0,1,2011,1
2851,Raju's Express,Hyderabad,Jubilee Hills,Bar,Cafe,3.7,30,3,533,1,0,2019,1
2852,Shankar's Palace,Pune,Koregaon Park,Casual Dining,North Indian,4.5,46,2,305,1,1,2022,1
2853,Narula's Bistro,Pune,Hadapsar,Quick Bites,Bengali,4.6,135,2,335,1,0,2019,1
2854,Ahuja's House,Bangalore,Indiranagar,Food Court,Mughlai,4.4,46,2,391,1,1,2017,1
2855,Sama's Bistro,Bangalore,Koramangala,Food Court,Chinese,2.4,12,3,585,1,0,2011,1
2856,Murthy's House,Delhi,Lajpat Nagar,Dhaba,North Indian,5.0,60,1,190,0,0,2023,1
2857,Konda's Cafe,Delhi,Rohini,Cloud Kitchen,Healthy Food,4.6,21,3,632,0,0,2023,1
2858,Cherian's Junction,Mumbai,Andheri,Cafe,Desserts,3.9,250,4,1300,0,1,2023,0
2859,Ray's Dhaba,Delhi,Rohini,Dhaba,Seafood,5.0,92,3,505,1,0,2012,1
2860,Vyas's House,Hyderabad,Jubilee Hills,Food Court,Desserts,3.3,251,3,673,0,0,2017,1
2861,Tripathi's Garden,Hyderabad,Jubilee Hills,Cloud Kitchen,Mughlai,3.2,274,2,385,1,0,2013,1
2862,Chand's Garden,Mumbai,Dadar,Casual Dining,Mughlai,3.8,47,1,249,1,0,2021,1
2863,Ahuja's Dhaba,Hyderabad,Dilsukhnagar,Bar,Cafe,4.1,174,3,920,0,0,2015,1
2864,Bath's Palace,Hyderabad,Madhapur,Cloud Kitchen,Burger,4.3,1769,3,929,0,1,2013,1
2865,Khalsa's Palace,Kolkata,Ballygunge,Food Court,Desserts,3.4,80,4,2549,0,1,2018,1
2866,Shere's Express,Bangalore,Indiranagar,Food Court,North Indian,2.9,324,3,974,0,1,2017,0
2867,Pant's Corner,Mumbai,Powai,Cloud Kitchen,Biryani,3.3,249,2,339,1,0,2010,1
2868,Chandran's Dhaba,Mumbai,Andheri,Cloud Kitchen,Burger,4.6,53,3,735,1,0,2014,1
2869,Agate's Bistro,Hyderabad,HITEC City,Food Court,Continental,3.5,679,4,1246,1,0,2016,1
2870,Desai's Junction,Delhi,Dwarka,Bakery,Street Food,4.3,365,2,426,1,0,2011,1
2871,Salvi's Palace,Mumbai,Juhu,Dhaba,Italian,3.5,17,2,341,1,0,2020,1
2872,Dugal's Garden,Bangalore,HSR Layout,Bar,Fast Food,3.3,32,2,485,1,1,2021,1
2873,Contractor's Cafe,Chennai,Adyar,Bar,Fast Food,4.2,227,3,763,1,0,2017,1
2874,Rout's Garden,Pune,Aundh,Sweet Shop,Bengali,3.4,78,3,505,0,1,2020,1
2875,Sankar's Express,Kolkata,Park Street,Bar,Pizza,4.1,91,2,334,1,1,2012,1
2876,Sane's Kitchen,Bangalore,Yelahanka,Food Court,Chinese,3.4,2886,2,281,1,1,2020,1
2877,Khalsa's Corner,Delhi,Karol Bagh,Bakery,Bengali,3.4,404,3,631,1,0,2023,1
2878,Lata's Cafe,Mumbai,Colaba,Sweet Shop,Bengali,4.1,15,2,405,1,1,2015,1
2879,Pau's House,Bangalore,Indiranagar,Cafe,Bengali,3.3,507,2,356,0,0,2021,1
2880,Guha's Cafe,Delhi,Dwarka,Cloud Kitchen,Rajasthani,3.7,16,1,219,1,0,2015,1
2881,Bhandari's Junction,Pune,Hadapsar,Food Court,Rajasthani,4.1,61,3,811,1,0,2018,1
2882,Pant's Junction,Delhi,Lajpat Nagar,Bar,Street Food,4.1,8363,1,218,0,0,2016,1
2883,Nath's Cafe,Pune,Kothrud,Cafe,Seafood,4.1,371,2,438,0,1,2010,1
2884,Grover's House,Delhi,Saket,Cafe,Cafe,3.6,27,2,434,1,0,2018,1
2885,Hari's Cafe,Chennai,T Nagar,Quick Bites,Healthy Food,4.5,59,2,362,1,0,2018,1
2886,Acharya's Junction,Mumbai,Bandra,Bakery,Italian,3.6,2186,3,867,0,0,2013,1
2887,Kala's Dhaba,Bangalore,Whitefield,Bar,Beverages,3.6,918,2,419,1,0,2011,1
2888,Aggarwal's Garden,Mumbai,Bandra,Casual Dining,Italian,4.1,64,3,797,0,0,2017,1
2889,Bajaj's Kitchen,Mumbai,Bandra,Cafe,Street Food,4.0,50,3,792,0,1,2023,1
2890,Wali's Cafe,Hyderabad,Banjara Hills,Bakery,Rajasthani,4.4,963,2,429,1,1,2016,1
2891,Kapadia's House,Bangalore,Marathahalli,Quick Bites,Biryani,3.8,1111,2,469,1,0,2021,1
2892,Suri's Cafe,Bangalore,Jayanagar,Cafe,Rolls & Wraps,3.9,585,4,1080,1,0,2021,1
2893,Pillay's Garden,Ahmedabad,Bodakdev,Cafe,Italian,5.0,6079,3,865,0,0,2015,1
2894,Natarajan's Dhaba,Delhi,Karol Bagh,Dhaba,Cafe,3.7,230,4,2239,1,0,2023,1
2895,Ramachandran's Cafe,Bangalore,BTM Layout,Sweet Shop,Seafood,3.1,491,3,955,1,0,2022,1
2896,Saran's House,Mumbai,Worli,Cafe,Biryani,4.1,46,4,1357,1,1,2017,1
2897,Ganesan's Corner,Delhi,Dwarka,Food Court,Burger,4.6,99,2,485,1,0,2023,1
2898,Bava's House,Mumbai,Malad,Dhaba,Burger,3.4,270,1,225,1,0,2013,1
2899,Sarna's Palace,Hyderabad,Gachibowli,Bar,Desserts,3.5,141,2,290,1,1,2015,0
2900,Sani's House,Pune,Hadapsar,Dhaba,Bengali,5.0,59,3,744,0,0,2011,1
2901,Mangat's Corner,Pune,Kothrud,Bar,Cafe,4.3,61,3,859,1,1,2022,1
2902,Sampath's Kitchen,Pune,Hadapsar,Dhaba,Rajasthani,3.1,131,2,381,1,0,2017,1
2903,Pant's Dhaba,Pune,Hadapsar,Casual Dining,Beverages,5.0,479,2,454,0,1,2012,1
2904,Chaudhuri's Bistro,Delhi,Janakpuri,Bar,Rolls & Wraps,4.1,67,2,268,0,0,2015,1
2905,Chaudhry's House,Chennai,T Nagar,Quick Bites,Punjabi,3.5,16,2,489,1,0,2021,1
2906,Char's Junction,Bangalore,Marathahalli,Dhaba,Beverages,5.0,222,2,484,1,0,2019,1
2907,Handa's House,Delhi,Janakpuri,Sweet Shop,Desserts,3.9,201,3,503,0,0,2023,1
2908,Kala's Dhaba,Hyderabad,Jubilee Hills,Sweet Shop,Continental,5.0,232,3,905,1,0,2016,1
2909,Swaminathan's Garden,Mumbai,Dadar,Sweet Shop,Pizza,3.7,2205,1,112,1,0,2017,1
2910,Sankar's Junction,Mumbai,Bandra,Casual Dining,Italian,3.7,11,3,894,1,0,2011,1
2911,Deep's Kitchen,Hyderabad,Madhapur,Dhaba,Italian,2.7,111,4,2575,1,0,2020,1
2912,Magar's Garden,Chennai,Anna Nagar,Fine Dining,Chinese,4.0,509,3,709,0,0,2021,1
2913,Buch's Bistro,Delhi,Karol Bagh,Food Court,Beverages,3.2,105,1,158,0,0,2020,1
2914,Kashyap's Garden,Chennai,Velachery,Cloud Kitchen,Biryani,3.2,788,4,2366,1,0,2013,1
2915,Keer's Junction,Pune,Hadapsar,Food Court,Biryani,4.7,2800,2,352,0,0,2023,1
2916,Kulkarni's Express,Mumbai,Colaba,Quick Bites,Desserts,4.0,2435,4,2446,1,0,2013,1
2917,Mannan's Express,Kolkata,Howrah,Casual Dining,Chinese,3.3,205,4,2531,0,0,2018,1
2918,Yogi's Garden,Hyderabad,HITEC City,Quick Bites,Biryani,3.1,350,2,283,1,0,2011,1
2919,Hari's Junction,Mumbai,Dadar,Bakery,Rajasthani,4.0,3,1,216,0,0,2017,1
2920,Buch's Garden,Hyderabad,HITEC City,Quick Bites,Beverages,4.6,535,3,689,1,1,2021,1
2921,Garg's Corner,Hyderabad,Kukatpally,Bakery,Desserts,3.4,226,1,142,1,1,2011,1
2922,Dhar's Junction,Bangalore,HSR Layout,Bar,Seafood,2.8,46,2,326,0,1,2015,1
2923,Anne's Bistro,Pune,Hinjewadi,Casual Dining,Continental,5.0,26,1,233,1,0,2022,1
2924,Kalla's House,Hyderabad,Jubilee Hills,Sweet Shop,Rolls & Wraps,3.8,18,2,498,1,1,2021,1
2925,Bumb's Corner,Hyderabad,Gachibowli,Casual Dining,Rajasthani,4.0,345,2,432,0,1,2017,1
2926,Koshy's Kitchen,Bangalore,Yelahanka,Bar,Italian,4.3,299,4,1035,1,0,2021,1
2927,Sandhu's Cafe,Delhi,Lajpat Nagar,Fine Dining,Beverages,4.8,64,2,356,1,0,2014,1
2928,Nanda's Palace,Hyderabad,Dilsukhnagar,Bakery,Pizza,3.1,61,2,300,1,0,2018,0
2929,Datta's Corner,Kolkata,Salt Lake,Fine Dining,Pizza,2.9,167,2,376,1,1,2013,1
2930,Bandi's Cafe,Mumbai,Dadar,Cafe,Fast Food,3.7,303,4,1120,1,1,2011,1
2931,Natarajan's Garden,Kolkata,Tollygunge,Bar,Street Food,2.7,145,3,566,1,1,2013,1
2932,Kulkarni's Junction,Bangalore,Jayanagar,Fine Dining,North Indian,4.7,350,1,174,1,1,2015,1
2933,Pall's Cafe,Delhi,Hauz Khas,Dhaba,Healthy Food,2.5,145,2,441,0,0,2022,1
2934,Dave's Bistro,Hyderabad,Jubilee Hills,Casual Dining,Rolls & Wraps,3.3,151,3,800,0,0,2023,1
2935,Srinivas's Dhaba,Bangalore,Koramangala,Cloud Kitchen,Continental,3.5,2016,1,224,1,1,2015,1
